player_id,club_id,start_date,end_date,salary_krw,status
20220094,15,2026-01-01,2028-01-01,35226000,active
20250200,15,2026-01-01,2028-01-01,35226000,active
20250199,15,2026-01-01,2028-01-01,35226000,active
20220189,15,2026-01-01,2028-01-01,35226000,active
20260068,15,2026-01-01,2028-01-01,35226000,active
20260066,15,2026-01-01,2028-01-01,35226000,active
20250207,15,2026-01-01,2028-01-01,35226000,active
20230039,15,2026-01-01,2028-01-01,35226000,active
20240328,15,2026-01-01,2028-01-01,35226000,active
20120011,15,2026-01-01,2028-01-01,35226000,active
20250344,15,2026-01-01,2028-01-01,70452000,active
20260067,15,2026-01-01,2028-01-01,35226000,active
20220035,15,2026-01-01,2028-01-01,52839000,active
20210175,15,2026-01-01,2028-01-01,52839000,active
20250193,15,2026-01-01,2028-01-01,70452000,active
20260290,15,2026-01-01,2028-01-01,35226000,active
20250192,15,2026-01-01,2028-01-01,88065000,active
20250341,15,2026-01-01,2028-01-01,35226000,active
20260302,15,2026-01-01,2028-01-01,35226000,active
20200019,15,2026-01-01,2028-01-01,52839000,active
20260308,15,2026-01-01,2028-01-01,35226000,active
20240188,15,2026-01-01,2028-01-01,35226000,active
20240185,15,2026-01-01,2028-01-01,35226000,active
20220240,15,2026-01-01,2028-01-01,35226000,active
20210138,15,2026-01-01,2028-01-01,35226000,active
20240301,15,2026-01-01,2028-01-01,35226000,active
20250201,15,2026-01-01,2028-01-01,35226000,active
20140067,15,2026-01-01,2028-01-01,35226000,active
20210164,15,2026-01-01,2028-01-01,35226000,active
20260323,15,2026-01-01,2028-01-01,70452000,active
20240172,15,2026-01-01,2028-01-01,35226000,active
20220254,16,2026-01-01,2028-01-01,35226000,active
20260139,16,2026-01-01,2028-01-01,35226000,active
20260138,16,2026-01-01,2028-01-01,35226000,active
20260137,16,2026-01-01,2028-01-01,35226000,active
20180156,16,2026-01-01,2028-01-01,35226000,active
20240050,16,2026-01-01,2028-01-01,35226000,active
20250294,16,2026-01-01,2028-01-01,88065000,active
20220178,16,2026-01-01,2028-01-01,35226000,active
20260135,16,2026-01-01,2028-01-01,35226000,active
20210157,16,2026-01-01,2028-01-01,35226000,active
20230150,16,2026-01-01,2028-01-01,35226000,active
20220118,16,2026-01-01,2028-01-01,35226000,active
20240216,16,2026-01-01,2028-01-01,35226000,active
20260052,16,2026-01-01,2028-01-01,35226000,active
20130332,16,2026-01-01,2028-01-01,35226000,active
20230185,16,2026-01-01,2028-01-01,35226000,active
20260142,16,2026-01-01,2028-01-01,35226000,active
20250167,16,2026-01-01,2028-01-01,35226000,active
20250180,16,2026-01-01,2028-01-01,35226000,active
20210131,16,2026-01-01,2028-01-01,35226000,active
20250295,16,2026-01-01,2028-01-01,35226000,active
20260136,16,2026-01-01,2028-01-01,70452000,active
20220086,16,2026-01-01,2028-01-01,70452000,active
20260141,16,2026-01-01,2028-01-01,35226000,active
20250173,16,2026-01-01,2028-01-01,35226000,active
20250172,16,2026-01-01,2028-01-01,35226000,active
20250166,16,2026-01-01,2028-01-01,35226000,active
20230083,16,2026-01-01,2028-01-01,35226000,active
20260140,16,2026-01-01,2028-01-01,35226000,active
20250175,16,2026-01-01,2028-01-01,35226000,active
20210260,16,2026-01-01,2028-01-01,35226000,active
20250358,16,2026-01-01,2028-01-01,52839000,active
20250045,16,2026-01-01,2028-01-01,35226000,active
20240177,16,2026-01-01,2028-01-01,35226000,active
20110032,16,2026-01-01,2028-01-01,35226000,active
20260143,16,2026-01-01,2028-01-01,35226000,active
20250169,16,2026-01-01,2028-01-01,35226000,active
20250174,16,2026-01-01,2028-01-01,35226000,active
20180181,16,2026-01-01,2028-01-01,35226000,active
20200136,17,2026-01-01,2028-01-01,70452000,active
20130031,17,2026-01-01,2028-01-01,35226000,active
20160040,17,2026-01-01,2028-01-01,35226000,active
20220107,17,2026-01-01,2028-01-01,35226000,active
20260157,17,2026-01-01,2028-01-01,35226000,active
20250067,17,2026-01-01,2028-01-01,35226000,active
20230025,17,2026-01-01,2028-01-01,35226000,active
20230024,17,2026-01-01,2028-01-01,35226000,active
20250066,17,2026-01-01,2028-01-01,35226000,active
20260158,17,2026-01-01,2028-01-01,35226000,active
20220103,17,2026-01-01,2028-01-01,35226000,active
20250065,17,2026-01-01,2028-01-01,35226000,active
20180128,17,2026-01-01,2028-01-01,35226000,active
20140209,17,2026-01-01,2028-01-01,35226000,active
20230052,17,2026-01-01,2028-01-01,35226000,active
20240091,17,2026-01-01,2028-01-01,35226000,active
20240069,17,2026-01-01,2028-01-01,35226000,active
20220184,17,2026-01-01,2028-01-01,35226000,active
20220106,17,2026-01-01,2028-01-01,70452000,active
20240055,17,2026-01-01,2028-01-01,35226000,active
20250064,17,2026-01-01,2028-01-01,35226000,active
20190174,17,2026-01-01,2028-01-01,35226000,active
20260287,17,2026-01-01,2028-01-01,35226000,active
20220342,17,2026-01-01,2028-01-01,35226000,active
20160032,17,2026-01-01,2028-01-01,35226000,active
20180259,17,2026-01-01,2028-01-01,35226000,active
20250222,17,2026-01-01,2028-01-01,88065000,active
20160237,17,2026-01-01,2028-01-01,35226000,active
20260154,17,2026-01-01,2028-01-01,35226000,active
20250080,17,2026-01-01,2028-01-01,35226000,active
20260153,17,2026-01-01,2028-01-01,70452000,active
20240052,17,2026-01-01,2028-01-01,35226000,active
20220156,17,2026-01-01,2028-01-01,35226000,active
20240094,17,2026-01-01,2028-01-01,35226000,active
20210126,17,2026-01-01,2028-01-01,35226000,active
20220110,17,2026-01-01,2028-01-01,35226000,active
20230051,17,2026-01-01,2028-01-01,35226000,active
20240053,17,2026-01-01,2028-01-01,35226000,active
20210115,17,2026-01-01,2028-01-01,35226000,active
20240057,17,2026-01-01,2028-01-01,35226000,active
20150035,17,2026-01-01,2028-01-01,52839000,active
20260156,17,2026-01-01,2028-01-01,35226000,active
20240090,17,2026-01-01,2028-01-01,35226000,active
20260159,17,2026-01-01,2028-01-01,52839000,active
20170283,17,2026-01-01,2028-01-01,52839000,active
20220170,17,2026-01-01,2028-01-01,35226000,active
20180266,18,2026-01-01,2028-01-01,35226000,active
20260102,18,2026-01-01,2028-01-01,35226000,active
20250101,18,2026-01-01,2028-01-01,35226000,active
20260095,18,2026-01-01,2028-01-01,35226000,active
20190197,18,2026-01-01,2028-01-01,35226000,active
20260096,18,2026-01-01,2028-01-01,52839000,active
20260105,18,2026-01-01,2028-01-01,35226000,active
20260101,18,2026-01-01,2028-01-01,35226000,active
20180093,18,2026-01-01,2028-01-01,35226000,active
20180220,18,2026-01-01,2028-01-01,35226000,active
20240173,18,2026-01-01,2028-01-01,35226000,active
20260103,18,2026-01-01,2028-01-01,35226000,active
20240117,18,2026-01-01,2028-01-01,35226000,active
20200089,18,2026-01-01,2028-01-01,52839000,active
20240174,18,2026-01-01,2028-01-01,35226000,active
20160076,18,2026-01-01,2028-01-01,35226000,active
20180077,18,2026-01-01,2028-01-01,35226000,active
20260097,18,2026-01-01,2028-01-01,52839000,active
20250249,18,2026-01-01,2028-01-01,35226000,active
20260100,18,2026-01-01,2028-01-01,35226000,active
20250224,18,2026-01-01,2028-01-01,35226000,active
20190291,18,2026-01-01,2028-01-01,70452000,active
20140035,18,2026-01-01,2028-01-01,35226000,active
20240178,18,2026-01-01,2028-01-01,35226000,active
20220191,18,2026-01-01,2028-01-01,35226000,active
20260104,18,2026-01-01,2028-01-01,35226000,active
20240227,18,2026-01-01,2028-01-01,35226000,active
20260099,18,2026-01-01,2028-01-01,35226000,active
20250361,18,2026-01-01,2028-01-01,35226000,active
20100156,18,2026-01-01,2028-01-01,35226000,active
20240176,18,2026-01-01,2028-01-01,35226000,active
20210130,18,2026-01-01,2028-01-01,35226000,active
20230348,18,2026-01-01,2028-01-01,35226000,active
20180199,18,2026-01-01,2028-01-01,35226000,active
20260291,18,2026-01-01,2028-01-01,35226000,active
20200138,18,2026-01-01,2028-01-01,35226000,active
20250223,18,2026-01-01,2028-01-01,35226000,active
20230346,18,2026-01-01,2028-01-01,35226000,active
20240228,18,2026-01-01,2028-01-01,35226000,active
20160151,18,2026-01-01,2028-01-01,35226000,active
20240175,18,2026-01-01,2028-01-01,35226000,active
20160096,18,2026-01-01,2028-01-01,35226000,active
20250279,18,2026-01-01,2028-01-01,35226000,active
20250278,18,2026-01-01,2028-01-01,35226000,active
20240119,18,2026-01-01,2028-01-01,35226000,active
20240226,18,2026-01-01,2028-01-01,35226000,active
20190139,18,2026-01-01,2028-01-01,52839000,active
20150126,18,2026-01-01,2028-01-01,35226000,active
20260098,18,2026-01-01,2028-01-01,281808000,active
20160065,18,2026-01-01,2028-01-01,35226000,active
20170170,19,2026-01-01,2028-01-01,35226000,active
20200157,19,2026-01-01,2028-01-01,35226000,active
20180125,19,2026-01-01,2028-01-01,52839000,active
20160011,19,2026-01-01,2028-01-01,35226000,active
20160005,19,2026-01-01,2028-01-01,35226000,active
20240098,19,2026-01-01,2028-01-01,35226000,active
20170208,19,2026-01-01,2028-01-01,35226000,active
20250182,19,2026-01-01,2028-01-01,35226000,active
20140112,19,2026-01-01,2028-01-01,35226000,active
20250171,19,2026-01-01,2028-01-01,35226000,active
20250185,19,2026-01-01,2028-01-01,35226000,active
20170175,19,2026-01-01,2028-01-01,35226000,active
20250184,19,2026-01-01,2028-01-01,35226000,active
20260145,19,2026-01-01,2028-01-01,35226000,active
20260019,19,2026-01-01,2028-01-01,35226000,active
20240191,19,2026-01-01,2028-01-01,35226000,active
20210137,19,2026-01-01,2028-01-01,35226000,active
20260147,19,2026-01-01,2028-01-01,35226000,active
20230147,19,2026-01-01,2028-01-01,88065000,active
20230241,19,2026-01-01,2028-01-01,35226000,active
20260146,19,2026-01-01,2028-01-01,70452000,active
20160082,19,2026-01-01,2028-01-01,35226000,active
20230042,19,2026-01-01,2028-01-01,35226000,active
20230137,19,2026-01-01,2028-01-01,35226000,active
20140122,19,2026-01-01,2028-01-01,35226000,active
20160074,19,2026-01-01,2028-01-01,35226000,active
20260144,19,2026-01-01,2028-01-01,35226000,active
20140095,19,2026-01-01,2028-01-01,35226000,active
20090125,19,2026-01-01,2028-01-01,35226000,active
20250183,19,2026-01-01,2028-01-01,35226000,active
20250283,19,2026-01-01,2028-01-01,70452000,active
20190015,19,2026-01-01,2028-01-01,35226000,active
20250296,19,2026-01-01,2028-01-01,35226000,active
20190118,19,2026-01-01,2028-01-01,35226000,active
20120046,20,2026-01-01,2028-01-01,35226000,active
20220055,20,2026-01-01,2028-01-01,35226000,active
20260202,20,2026-01-01,2028-01-01,35226000,active
20180208,20,2026-01-01,2028-01-01,35226000,active
20160089,20,2026-01-01,2028-01-01,35226000,active
20250125,20,2026-01-01,2028-01-01,35226000,active
20240251,20,2026-01-01,2028-01-01,35226000,active
20240326,20,2026-01-01,2028-01-01,35226000,active
20240124,20,2026-01-01,2028-01-01,35226000,active
20250137,20,2026-01-01,2028-01-01,35226000,active
20180111,20,2026-01-01,2028-01-01,35226000,active
20160033,20,2026-01-01,2028-01-01,35226000,active
20260203,20,2026-01-01,2028-01-01,35226000,active
20240201,20,2026-01-01,2028-01-01,35226000,active
20110015,20,2026-01-01,2028-01-01,35226000,active
20220080,20,2026-01-01,2028-01-01,35226000,active
20200017,20,2026-01-01,2028-01-01,35226000,active
20240234,20,2026-01-01,2028-01-01,35226000,active
20260201,20,2026-01-01,2028-01-01,35226000,active
20160114,20,2026-01-01,2028-01-01,35226000,active
20260282,20,2026-01-01,2028-01-01,105678000,active
20240299,20,2026-01-01,2028-01-01,35226000,active
20250139,20,2026-01-01,2028-01-01,35226000,active
20240203,20,2026-01-01,2028-01-01,35226000,active
20250347,20,2026-01-01,2028-01-01,35226000,active
20260204,20,2026-01-01,2028-01-01,35226000,active
20260205,20,2026-01-01,2028-01-01,35226000,active
20260206,20,2026-01-01,2028-01-01,35226000,active
20250214,20,2026-01-01,2028-01-01,35226000,active
20260207,20,2026-01-01,2028-01-01,35226000,active
20110138,20,2026-01-01,2028-01-01,52839000,active
20140037,20,2026-01-01,2028-01-01,35226000,active
20200040,20,2026-01-01,2028-01-01,35226000,active
20210152,20,2026-01-01,2028-01-01,52839000,active
20230040,20,2026-01-01,2028-01-01,35226000,active
20180151,20,2026-01-01,2028-01-01,35226000,active
20120009,20,2026-01-01,2028-01-01,35226000,active
20140032,20,2026-01-01,2028-01-01,70452000,active
20250212,20,2026-01-01,2028-01-01,35226000,active
20240205,20,2026-01-01,2028-01-01,35226000,active
20240202,20,2026-01-01,2028-01-01,35226000,active
20150124,20,2026-01-01,2028-01-01,35226000,active
20260215,21,2026-01-01,2028-01-01,35226000,active
20200127,21,2026-01-01,2028-01-01,35226000,active
20260217,21,2026-01-01,2028-01-01,35226000,active
20260218,21,2026-01-01,2028-01-01,35226000,active
20240215,21,2026-01-01,2028-01-01,35226000,active
20200315,21,2026-01-01,2028-01-01,35226000,active
20260216,21,2026-01-01,2028-01-01,35226000,active
20220193,21,2026-01-01,2028-01-01,35226000,active
20260219,21,2026-01-01,2028-01-01,35226000,active
20250337,21,2026-01-01,2028-01-01,35226000,active
20230161,21,2026-01-01,2028-01-01,35226000,active
20260212,21,2026-01-01,2028-01-01,35226000,active
20250228,21,2026-01-01,2028-01-01,35226000,active
20210120,21,2026-01-01,2028-01-01,35226000,active
20260213,21,2026-01-01,2028-01-01,35226000,active
20210189,21,2026-01-01,2028-01-01,35226000,active
20180038,21,2026-01-01,2028-01-01,35226000,active
20250108,21,2026-01-01,2028-01-01,35226000,active
20240079,21,2026-01-01,2028-01-01,35226000,active
20260220,21,2026-01-01,2028-01-01,35226000,active
20250350,21,2026-01-01,2028-01-01,52839000,active
20180204,21,2026-01-01,2028-01-01,35226000,active
20110157,21,2026-01-01,2028-01-01,35226000,active
20200163,21,2026-01-01,2028-01-01,35226000,active
20250148,21,2026-01-01,2028-01-01,35226000,active
20210103,21,2026-01-01,2028-01-01,35226000,active
20210105,21,2026-01-01,2028-01-01,35226000,active
20230064,21,2026-01-01,2028-01-01,35226000,active
20260214,21,2026-01-01,2028-01-01,35226000,active
20240302,21,2026-01-01,2028-01-01,35226000,active
20250014,21,2026-01-01,2028-01-01,35226000,active
20220155,21,2026-01-01,2028-01-01,35226000,active
20150056,21,2026-01-01,2028-01-01,35226000,active
20100011,21,2026-01-01,2028-01-01,35226000,active
20250227,21,2026-01-01,2028-01-01,35226000,active
20220119,21,2026-01-01,2028-01-01,35226000,active
20210167,21,2026-01-01,2028-01-01,35226000,active
20250334,21,2026-01-01,2028-01-01,35226000,active
20200107,21,2026-01-01,2028-01-01,35226000,active
20250147,21,2026-01-01,2028-01-01,35226000,active
20140147,21,2026-01-01,2028-01-01,35226000,active
20180193,21,2026-01-01,2028-01-01,35226000,active
20230343,21,2026-01-01,2028-01-01,35226000,active
20240214,21,2026-01-01,2028-01-01,35226000,active
20260237,22,2026-01-01,2028-01-01,35226000,active
20260239,22,2026-01-01,2028-01-01,35226000,active
20260238,22,2026-01-01,2028-01-01,35226000,active
20250133,22,2026-01-01,2028-01-01,35226000,active
20250134,22,2026-01-01,2028-01-01,35226000,active
20240196,22,2026-01-01,2028-01-01,35226000,active
20260236,22,2026-01-01,2028-01-01,35226000,active
20230167,22,2026-01-01,2028-01-01,35226000,active
20240316,22,2026-01-01,2028-01-01,35226000,active
20230169,22,2026-01-01,2028-01-01,35226000,active
20200056,22,2026-01-01,2028-01-01,52839000,active
20170026,22,2026-01-01,2028-01-01,35226000,active
20100058,22,2026-01-01,2028-01-01,35226000,active
20250351,22,2026-01-01,2028-01-01,35226000,active
20250135,22,2026-01-01,2028-01-01,35226000,active
20230165,22,2026-01-01,2028-01-01,35226000,active
20250232,22,2026-01-01,2028-01-01,52839000,active
20260234,22,2026-01-01,2028-01-01,35226000,active
20170013,22,2026-01-01,2028-01-01,35226000,active
20180109,22,2026-01-01,2028-01-01,35226000,active
20170168,22,2026-01-01,2028-01-01,35226000,active
20230166,22,2026-01-01,2028-01-01,35226000,active
20250346,22,2026-01-01,2028-01-01,35226000,active
20250132,22,2026-01-01,2028-01-01,35226000,active
20190058,22,2026-01-01,2028-01-01,52839000,active
20210186,22,2026-01-01,2028-01-01,35226000,active
20250324,22,2026-01-01,2028-01-01,35226000,active
20240132,22,2026-01-01,2028-01-01,35226000,active
20190152,22,2026-01-01,2028-01-01,35226000,active
20230107,22,2026-01-01,2028-01-01,35226000,active
20260235,22,2026-01-01,2028-01-01,35226000,active
20210098,22,2026-01-01,2028-01-01,35226000,active
20240118,23,2026-01-01,2028-01-01,35226000,active
20160070,23,2026-01-01,2028-01-01,35226000,active
20260132,23,2026-01-01,2028-01-01,35226000,active
20230190,23,2026-01-01,2028-01-01,35226000,active
20220081,23,2026-01-01,2028-01-01,35226000,active
20250164,23,2026-01-01,2028-01-01,35226000,active
20180027,23,2026-01-01,2028-01-01,35226000,active
20240060,23,2026-01-01,2028-01-01,35226000,active
20170190,23,2026-01-01,2028-01-01,35226000,active
20260133,23,2026-01-01,2028-01-01,35226000,active
20260131,23,2026-01-01,2028-01-01,35226000,active
20260134,23,2026-01-01,2028-01-01,35226000,active
20160103,23,2026-01-01,2028-01-01,35226000,active
20250157,23,2026-01-01,2028-01-01,35226000,active
20250155,23,2026-01-01,2028-01-01,35226000,active
20210314,23,2026-01-01,2028-01-01,35226000,active
20260284,23,2026-01-01,2028-01-01,35226000,active
20200088,23,2026-01-01,2028-01-01,35226000,active
20250323,23,2026-01-01,2028-01-01,35226000,active
20240059,23,2026-01-01,2028-01-01,35226000,active
20260285,23,2026-01-01,2028-01-01,35226000,active
20180155,23,2026-01-01,2028-01-01,35226000,active
20220246,23,2026-01-01,2028-01-01,35226000,active
20210118,23,2026-01-01,2028-01-01,35226000,active
20250165,23,2026-01-01,2028-01-01,35226000,active
20170179,23,2026-01-01,2028-01-01,35226000,active
20130172,23,2026-01-01,2028-01-01,35226000,active
20120049,23,2026-01-01,2028-01-01,35226000,active
20200104,23,2026-01-01,2028-01-01,35226000,active
20190040,23,2026-01-01,2028-01-01,35226000,active
20250156,23,2026-01-01,2028-01-01,35226000,active
20180106,23,2026-01-01,2028-01-01,35226000,active
20240245,23,2026-01-01,2028-01-01,70452000,active
20240148,23,2026-01-01,2028-01-01,35226000,active
20240141,24,2026-01-01,2028-01-01,35226000,active
20180005,24,2026-01-01,2028-01-01,35226000,active
20260119,24,2026-01-01,2028-01-01,35226000,active
20260118,24,2026-01-01,2028-01-01,35226000,active
20260121,24,2026-01-01,2028-01-01,35226000,active
20200110,24,2026-01-01,2028-01-01,35226000,active
20210290,24,2026-01-01,2028-01-01,35226000,active
20200078,24,2026-01-01,2028-01-01,35226000,active
20230155,24,2026-01-01,2028-01-01,35226000,active
20240138,24,2026-01-01,2028-01-01,35226000,active
20230069,24,2026-01-01,2028-01-01,35226000,active
20160123,24,2026-01-01,2028-01-01,35226000,active
20260113,24,2026-01-01,2028-01-01,35226000,active
20240287,24,2026-01-01,2028-01-01,35226000,active
20260288,24,2026-01-01,2028-01-01,70452000,active
20230102,24,2026-01-01,2028-01-01,35226000,active
20240184,24,2026-01-01,2028-01-01,35226000,active
20260295,24,2026-01-01,2028-01-01,35226000,active
20260114,24,2026-01-01,2028-01-01,35226000,active
20230063,24,2026-01-01,2028-01-01,35226000,active
20260125,24,2026-01-01,2028-01-01,35226000,active
20190146,24,2026-01-01,2028-01-01,35226000,active
20190065,24,2026-01-01,2028-01-01,35226000,active
20260122,24,2026-01-01,2028-01-01,35226000,active
20260283,24,2026-01-01,2028-01-01,35226000,active
20230255,24,2026-01-01,2028-01-01,35226000,active
20090095,24,2026-01-01,2028-01-01,35226000,active
20260124,24,2026-01-01,2028-01-01,35226000,active
20260116,24,2026-01-01,2028-01-01,35226000,active
20170178,24,2026-01-01,2028-01-01,35226000,active
20260120,24,2026-01-01,2028-01-01,35226000,active
20260117,24,2026-01-01,2028-01-01,52839000,active
20260115,24,2026-01-01,2028-01-01,35226000,active
20260123,24,2026-01-01,2028-01-01,35226000,active
20180194,24,2026-01-01,2028-01-01,35226000,active
20210106,25,2026-01-01,2028-01-01,35226000,active
20170021,25,2026-01-01,2028-01-01,35226000,active
20170048,25,2026-01-01,2028-01-01,35226000,active
20240056,25,2026-01-01,2028-01-01,35226000,active
20250092,25,2026-01-01,2028-01-01,35226000,active
20260051,25,2026-01-01,2028-01-01,35226000,active
20130165,25,2026-01-01,2028-01-01,35226000,active
20230028,25,2026-01-01,2028-01-01,35226000,active
20250062,25,2026-01-01,2028-01-01,35226000,active
20230193,25,2026-01-01,2028-01-01,35226000,active
20240208,25,2026-01-01,2028-01-01,35226000,active
20170171,25,2026-01-01,2028-01-01,35226000,active
20260303,25,2026-01-01,2028-01-01,35226000,active
20260246,25,2026-01-01,2028-01-01,35226000,active
20210135,25,2026-01-01,2028-01-01,35226000,active
20220101,25,2026-01-01,2028-01-01,35226000,active
20260247,25,2026-01-01,2028-01-01,35226000,active
20230136,25,2026-01-01,2028-01-01,35226000,active
20260248,25,2026-01-01,2028-01-01,35226000,active
20260245,25,2026-01-01,2028-01-01,35226000,active
20130349,25,2026-01-01,2028-01-01,35226000,active
20240064,25,2026-01-01,2028-01-01,35226000,active
20160126,25,2026-01-01,2028-01-01,35226000,active
20250097,25,2026-01-01,2028-01-01,35226000,active
20240047,25,2026-01-01,2028-01-01,35226000,active
20110043,25,2026-01-01,2028-01-01,35226000,active
20230076,25,2026-01-01,2028-01-01,35226000,active
20230091,25,2026-01-01,2028-01-01,35226000,active
20210252,25,2026-01-01,2028-01-01,35226000,active
20210309,25,2026-01-01,2028-01-01,35226000,active
20110158,25,2026-01-01,2028-01-01,52839000,active
20260169,26,2026-01-01,2028-01-01,35226000,active
20250203,26,2026-01-01,2028-01-01,35226000,active
20260178,26,2026-01-01,2028-01-01,35226000,active
20260177,26,2026-01-01,2028-01-01,35226000,active
20240240,26,2026-01-01,2028-01-01,35226000,active
20260175,26,2026-01-01,2028-01-01,35226000,active
20130112,26,2026-01-01,2028-01-01,35226000,active
20260173,26,2026-01-01,2028-01-01,35226000,active
20230152,26,2026-01-01,2028-01-01,35226000,active
20250204,26,2026-01-01,2028-01-01,35226000,active
20240140,26,2026-01-01,2028-01-01,35226000,active
20260185,26,2026-01-01,2028-01-01,35226000,active
20240095,26,2026-01-01,2028-01-01,35226000,active
20150086,26,2026-01-01,2028-01-01,35226000,active
20260182,26,2026-01-01,2028-01-01,35226000,active
20260183,26,2026-01-01,2028-01-01,35226000,active
20220336,26,2026-01-01,2028-01-01,35226000,active
20240321,26,2026-01-01,2028-01-01,35226000,active
20260171,26,2026-01-01,2028-01-01,35226000,active
20260170,26,2026-01-01,2028-01-01,35226000,active
20260187,26,2026-01-01,2028-01-01,35226000,active
20260174,26,2026-01-01,2028-01-01,35226000,active
20210307,26,2026-01-01,2028-01-01,35226000,active
20250046,26,2026-01-01,2028-01-01,35226000,active
20260179,26,2026-01-01,2028-01-01,35226000,active
20260172,26,2026-01-01,2028-01-01,35226000,active
20260176,26,2026-01-01,2028-01-01,35226000,active
20260184,26,2026-01-01,2028-01-01,35226000,active
20190178,26,2026-01-01,2028-01-01,35226000,active
20260180,26,2026-01-01,2028-01-01,35226000,active
20110247,26,2026-01-01,2028-01-01,35226000,active
20260186,26,2026-01-01,2028-01-01,35226000,active
20260181,26,2026-01-01,2028-01-01,35226000,active
20260188,26,2026-01-01,2028-01-01,35226000,active
20170297,26,2026-01-01,2028-01-01,35226000,active
20220083,26,2026-01-01,2028-01-01,35226000,active
20250186,26,2026-01-01,2028-01-01,35226000,active
20190173,26,2026-01-01,2028-01-01,35226000,active
20110029,26,2026-01-01,2028-01-01,35226000,active
20200111,27,2026-01-01,2028-01-01,35226000,active
20250210,27,2026-01-01,2028-01-01,35226000,active
20220158,27,2026-01-01,2028-01-01,35226000,active
20260195,27,2026-01-01,2028-01-01,105678000,active
20090093,27,2026-01-01,2028-01-01,35226000,active
20200080,27,2026-01-01,2028-01-01,35226000,active
20180017,27,2026-01-01,2028-01-01,35226000,active
20240109,27,2026-01-01,2028-01-01,35226000,active
20200076,27,2026-01-01,2028-01-01,35226000,active
20160075,27,2026-01-01,2028-01-01,35226000,active
20260296,27,2026-01-01,2028-01-01,35226000,active
20260194,27,2026-01-01,2028-01-01,35226000,active
20220151,27,2026-01-01,2028-01-01,35226000,active
20220102,27,2026-01-01,2028-01-01,35226000,active
20250211,27,2026-01-01,2028-01-01,35226000,active
20260192,27,2026-01-01,2028-01-01,35226000,active
20230065,27,2026-01-01,2028-01-01,35226000,active
20260191,27,2026-01-01,2028-01-01,35226000,active
20260196,27,2026-01-01,2028-01-01,35226000,active
20230162,27,2026-01-01,2028-01-01,35226000,active
20250327,27,2026-01-01,2028-01-01,35226000,active
20140078,27,2026-01-01,2028-01-01,35226000,active
20220085,27,2026-01-01,2028-01-01,35226000,active
20190122,27,2026-01-01,2028-01-01,35226000,active
20140040,27,2026-01-01,2028-01-01,35226000,active
20240149,27,2026-01-01,2028-01-01,35226000,active
20260193,27,2026-01-01,2028-01-01,35226000,active
20230020,27,2026-01-01,2028-01-01,35226000,active
20230018,27,2026-01-01,2028-01-01,35226000,active
20260197,27,2026-01-01,2028-01-01,35226000,active
20210084,27,2026-01-01,2028-01-01,35226000,active
20200211,28,2026-01-01,2028-01-01,35226000,active
20120149,28,2026-01-01,2028-01-01,35226000,active
20160068,28,2026-01-01,2028-01-01,35226000,active
20140096,28,2026-01-01,2028-01-01,35226000,active
20190187,28,2026-01-01,2028-01-01,35226000,active
20240113,28,2026-01-01,2028-01-01,35226000,active
20230335,28,2026-01-01,2028-01-01,35226000,active
20180092,28,2026-01-01,2028-01-01,35226000,active
20180031,28,2026-01-01,2028-01-01,35226000,active
20160048,28,2026-01-01,2028-01-01,35226000,active
20230087,28,2026-01-01,2028-01-01,35226000,active
20260151,28,2026-01-01,2028-01-01,35226000,active
20220088,28,2026-01-01,2028-01-01,35226000,active
20170105,28,2026-01-01,2028-01-01,35226000,active
20260149,28,2026-01-01,2028-01-01,35226000,active
20220324,28,2026-01-01,2028-01-01,35226000,active
20250343,28,2026-01-01,2028-01-01,35226000,active
20230119,28,2026-01-01,2028-01-01,35226000,active
20240269,28,2026-01-01,2028-01-01,35226000,active
20250359,28,2026-01-01,2028-01-01,35226000,active
20250131,28,2026-01-01,2028-01-01,35226000,active
20230017,28,2026-01-01,2028-01-01,35226000,active
20190059,28,2026-01-01,2028-01-01,35226000,active
20210306,28,2026-01-01,2028-01-01,35226000,active
20200134,28,2026-01-01,2028-01-01,52839000,active
20230194,28,2026-01-01,2028-01-01,35226000,active
20240200,28,2026-01-01,2028-01-01,35226000,active
20150149,28,2026-01-01,2028-01-01,35226000,active
20260150,28,2026-01-01,2028-01-01,35226000,active
20150015,28,2026-01-01,2028-01-01,35226000,active
20230121,28,2026-01-01,2028-01-01,35226000,active
20260044,28,2026-01-01,2028-01-01,35226000,active
20220100,28,2026-01-01,2028-01-01,35226000,active
20220159,28,2026-01-01,2028-01-01,35226000,active
20250187,28,2026-01-01,2028-01-01,35226000,active
20180203,28,2026-01-01,2028-01-01,35226000,active
20200079,28,2026-01-01,2028-01-01,35226000,active
20240171,29,2026-01-01,2028-01-01,35226000,active
20220173,29,2026-01-01,2028-01-01,35226000,active
20230085,29,2026-01-01,2028-01-01,35226000,active
20260108,29,2026-01-01,2028-01-01,35226000,active
20200181,29,2026-01-01,2028-01-01,35226000,active
20260012,29,2026-01-01,2028-01-01,35226000,active
20260015,29,2026-01-01,2028-01-01,35226000,active
20120029,29,2026-01-01,2028-01-01,35226000,active
20260013,29,2026-01-01,2028-01-01,35226000,active
20250018,29,2026-01-01,2028-01-01,35226000,active
20240150,29,2026-01-01,2028-01-01,35226000,active
20220347,29,2026-01-01,2028-01-01,35226000,active
